setup_id,code,anchor_date,FOLLOWUP_SESSIONS_AVAILABLE,FULL_WINDOW_MATURED
002015:20250529:805,002015,2025-05-29,249,True
002094:20250529:979,002094,2025-05-29,251,True
002104:20250529:810,002104,2025-05-29,250,True
002224:20250529:497,002224,2025-05-29,250,True
002229:20250529:1917,002229,2025-05-29,251,True
002232:20250529:1911,002232,2025-05-29,250,True
002355:20250529:761,002355,2025-05-29,251,True
002383:20250529:997,002383,2025-05-29,251,True
002393:20250529:1946,002393,2025-05-29,250,True
002418:20250529:364,002418,2025-05-29,251,True
002448:20250529:883,002448,2025-05-29,249,True
002537:20250529:757,002537,2025-05-29,251,True
002576:20250529:1812,002576,2025-05-29,249,True
002609:20250529:1087,002609,2025-05-29,249,True
002657:20250529:2101,002657,2025-05-29,251,True
002743:20250529:750,002743,2025-05-29,251,True
002778:20250529:1989,002778,2025-05-29,246,True
002861:20250529:1549,002861,2025-05-29,250,True
002869:20250529:2586,002869,2025-05-29,250,True
002878:20250529:1741,002878,2025-05-29,251,True
002920:20250529:11561,002920,2025-05-29,251,True
002955:20250529:2644,002955,2025-05-29,247,True
002968:20250529:1078,002968,2025-05-29,239,True
002987:20250529:1371,002987,2025-05-29,250,True
002995:20250529:1945,002995,2025-05-29,251,True
600006:20250529:892,600006,2025-05-29,251,True
600081:20250529:1660,600081,2025-05-29,250,True
600212:20250529:787,600212,2025-05-29,251,True
600391:20250529:2510,600391,2025-05-29,251,True
600446:20250529:1617,600446,2025-05-29,251,True
600551:20250529:888,600551,2025-05-29,248,True
600571:20250529:1605,600571,2025-05-29,250,True
600650:20250529:1725,600650,2025-05-29,250,True
600666:20250529:267,600666,2025-05-29,251,True
600676:20250529:482,600676,2025-05-29,251,True
600686:20250529:1485,600686,2025-05-29,249,True
600869:20250529:524,600869,2025-05-29,251,True
603030:20250529:276,603030,2025-05-29,251,True
603066:20250529:1306,603066,2025-05-29,249,True
603089:20250529:1329,603089,2025-05-29,249,True
603123:20250529:1023,603123,2025-05-29,251,True
603127:20250529:1817,603127,2025-05-29,250,True
603169:20250529:913,603169,2025-05-29,251,True
603194:20250529:3749,603194,2025-05-29,248,True
603256:20250529:1074,603256,2025-05-29,251,True
603686:20250529:1618,603686,2025-05-29,249,True
603701:20250529:1914,603701,2025-05-29,249,True
603797:20250529:473,603797,2025-05-29,250,True
603918:20250529:1742,603918,2025-05-29,251,True
605366:20250529:646,605366,2025-05-29,251,True
000029:20250530:2001,000029,2025-05-30,249,True
000566:20250530:612,000566,2025-05-30,250,True
001212:20250530:5753,001212,2025-05-30,250,True
002162:20250530:452,002162,2025-05-30,250,True
002173:20250530:1162,002173,2025-05-30,250,True
002310:20250530:237,002310,2025-05-30,250,True
002875:20250530:1690,002875,2025-05-30,245,True
002900:20250530:1503,002900,2025-05-30,250,True
003009:20250530:4104,003009,2025-05-30,250,True
003041:20250530:3340,003041,2025-05-30,239,True
600743:20250530:216,600743,2025-05-30,250,True
603017:20250530:981,603017,2025-05-30,248,True
603226:20250530:822,603226,2025-05-30,246,True
603477:20250530:2185,603477,2025-05-30,248,True
603879:20250530:540,603879,2025-05-30,250,True
605099:20250530:2543,605099,2025-05-30,248,True
000599:20250603:521,000599,2025-06-03,249,True
000953:20250603:906,000953,2025-06-03,244,True
000989:20250603:935,000989,2025-06-03,248,True
001268:20250603:2373,001268,2025-06-03,248,True
002286:20250603:1200,002286,2025-06-03,248,True
002345:20250603:1581,002345,2025-06-03,246,True
002467:20250603:591,002467,2025-06-03,249,True
002526:20250603:396,002526,2025-06-03,249,True
002550:20250603:854,002550,2025-06-03,248,True
002565:20250603:474,002565,2025-06-03,248,True
002612:20250603:1836,002612,2025-06-03,248,True
002644:20250603:926,002644,2025-06-03,248,True
002669:20250603:1179,002669,2025-06-03,248,True
002682:20250603:546,002682,2025-06-03,249,True
002798:20250603:569,002798,2025-06-03,247,True
002829:20250603:2207,002829,2025-06-03,249,True
002940:20250603:1657,002940,2025-06-03,246,True
002951:20250603:927,002951,2025-06-03,248,True
002968:20250603:1186,002968,2025-06-03,237,True
003010:20250603:7201,003010,2025-06-03,246,True
600250:20250603:949,600250,2025-06-03,249,True
600259:20250603:4730,600259,2025-06-03,248,True
600530:20250603:836,600530,2025-06-03,249,True
600561:20250603:718,600561,2025-06-03,249,True
600651:20250603:435,600651,2025-06-03,249,True
600794:20250603:487,600794,2025-06-03,248,True
600830:20250603:950,600830,2025-06-03,248,True
601069:20250603:1964,601069,2025-06-03,248,True
601825:20250603:986,601825,2025-06-03,246,True
603093:20250603:1431,603093,2025-06-03,249,True
603506:20250603:1389,603506,2025-06-03,248,True
603697:20250603:1448,603697,2025-06-03,247,True
603906:20250603:1266,603906,2025-06-03,249,True
603956:20250603:754,603956,2025-06-03,249,True
605006:20250603:671,605006,2025-06-03,249,True
605599:20250603:1701,605599,2025-06-03,247,True
000533:20250604:712,000533,2025-06-04,248,True
000546:20250604:490,000546,2025-06-04,248,True
000565:20250604:1058,000565,2025-06-04,248,True
000888:20250604:1518,000888,2025-06-04,246,True
001338:20250604:1308,001338,2025-06-04,246,True
002191:20250604:421,002191,2025-06-04,248,True
002275:20250604:1614,002275,2025-06-04,246,True
002290:20250604:3409,002290,2025-06-04,247,True
002298:20250604:657,002298,2025-06-04,248,True
002342:20250604:637,002342,2025-06-04,248,True
002418:20250604:382,002418,2025-06-04,248,True
002615:20250604:801,002615,2025-06-04,248,True
002657:20250604:2614,002657,2025-06-04,248,True
002741:20250604:1647,002741,2025-06-04,247,True
002785:20250604:3218,002785,2025-06-04,248,True
002866:20250604:1764,002866,2025-06-04,247,True
002952:20250604:2214,002952,2025-06-04,247,True
002956:20250604:2431,002956,2025-06-04,246,True
002969:20250604:370,002969,2025-06-04,233,True
600110:20250604:359,600110,2025-06-04,248,True
600684:20250604:409,600684,2025-06-04,248,True
600939:20250604:319,600939,2025-06-04,248,True
601700:20250604:477,601700,2025-06-04,247,True
603023:20250604:405,603023,2025-06-04,248,True
603042:20250604:1543,603042,2025-06-04,242,True
603099:20250604:3649,603099,2025-06-04,247,True
603151:20250604:1712,603151,2025-06-04,237,True
603208:20250604:1667,603208,2025-06-04,247,True
603221:20250604:1242,603221,2025-06-04,247,True
603238:20250604:1766,603238,2025-06-04,247,True
603256:20250604:1246,603256,2025-06-04,248,True
603305:20250604:1354,603305,2025-06-04,244,True
603535:20250604:1152,603535,2025-06-04,248,True
603711:20250604:1502,603711,2025-06-04,246,True
603823:20250604:1144,603823,2025-06-04,246,True
603863:20250604:1441,603863,2025-06-04,243,True
605009:20250604:7178,605009,2025-06-04,246,True
000506:20250605:811,000506,2025-06-05,247,True
000530:20250605:604,000530,2025-06-05,246,True
000665:20250605:550,000665,2025-06-05,247,True
000701:20250605:605,000701,2025-06-05,247,True
001258:20250605:757,001258,2025-06-05,246,True
001309:20250605:12287,001309,2025-06-05,246,True
001379:20250605:2265,001379,2025-06-05,245,True
001389:20250605:5333,001389,2025-06-05,247,True
002090:20250605:1057,002090,2025-06-05,242,True
002115:20250605:857,002115,2025-06-05,247,True
002134:20250605:2317,002134,2025-06-05,247,True
002184:20250605:1305,002184,2025-06-05,247,True
002265:20250605:2252,002265,2025-06-05,247,True
002335:20250605:4246,002335,2025-06-05,246,True
002339:20250605:774,002339,2025-06-05,245,True
002370:20250605:395,002370,2025-06-05,242,True
002491:20250605:569,002491,2025-06-05,247,True
002546:20250605:547,002546,2025-06-05,246,True
002981:20250605:2609,002981,2025-06-05,245,True
003035:20250605:532,003035,2025-06-05,247,True
600037:20250605:848,600037,2025-06-05,245,True
600178:20250605:1357,600178,2025-06-05,247,True
600589:20250605:769,600589,2025-06-05,247,True
600601:20250605:472,600601,2025-06-05,247,True
600698:20250605:752,600698,2025-06-05,247,True
601007:20250605:839,601007,2025-06-05,245,True
603083:20250605:4183,603083,2025-06-05,245,True
603106:20250605:980,603106,2025-06-05,246,True
603109:20250605:2853,603109,2025-06-05,245,True
603176:20250605:545,603176,2025-06-05,246,True
603585:20250605:1733,603585,2025-06-05,247,True
603657:20250605:2600,603657,2025-06-05,246,True
603679:20250605:1418,603679,2025-06-05,247,True
603901:20250605:1191,603901,2025-06-05,246,True
603991:20250605:6379,603991,2025-06-05,247,True
605018:20250605:1282,605018,2025-06-05,245,True
605066:20250605:781,605066,2025-06-05,246,True
605298:20250605:1382,605298,2025-06-05,246,True
605299:20250605:991,605299,2025-06-05,246,True
000599:20250606:561,000599,2025-06-06,246,True
000603:20250606:1540,000603,2025-06-06,244,True
000722:20250606:1433,000722,2025-06-06,244,True
000815:20250606:1359,000815,2025-06-06,246,True
002153:20250606:901,002153,2025-06-06,246,True
002213:20250606:1649,002213,2025-06-06,246,True
002391:20250606:619,002391,2025-06-06,245,True
002467:20250606:668,002467,2025-06-06,246,True
002522:20250606:531,002522,2025-06-06,245,True
002629:20250606:573,002629,2025-06-06,241,True
002716:20250606:389,002716,2025-06-06,246,True
002940:20250606:1962,002940,2025-06-06,243,True
002992:20250606:6172,002992,2025-06-06,246,True
003040:20250606:1558,003040,2025-06-06,246,True
600151:20250606:722,600151,2025-06-06,246,True
600232:20250606:636,600232,2025-06-06,245,True
600322:20250606:271,600322,2025-06-06,246,True
600403:20250606:410,600403,2025-06-06,246,True
600800:20250606:436,600800,2025-06-06,236,True
600844:20250606:336,600844,2025-06-06,246,True
600939:20250606:367,600939,2025-06-06,246,True
601212:20250606:319,601212,2025-06-06,246,True
601789:20250606:587,601789,2025-06-06,245,True
603032:20250606:1458,603032,2025-06-06,244,True
603045:20250606:1854,603045,2025-06-06,244,True
603680:20250606:1151,603680,2025-06-06,243,True
603829:20250606:1761,603829,2025-06-06,244,True
603937:20250606:1043,603937,2025-06-06,246,True
605033:20250606:2159,605033,2025-06-06,243,True
605122:20250606:1279,605122,2025-06-06,246,True
000795:20250609:1112,000795,2025-06-09,243,True
002017:20250609:1200,002017,2025-06-09,243,True
002038:20250609:774,002038,2025-06-09,244,True
002105:20250609:936,002105,2025-06-09,245,True
002172:20250609:415,002172,2025-06-09,240,True
002181:20250609:667,002181,2025-06-09,244,True
002317:20250609:1531,002317,2025-06-09,244,True
002437:20250609:304,002437,2025-06-09,245,True
002440:20250609:802,002440,2025-06-09,243,True
002471:20250609:624,002471,2025-06-09,245,True
002513:20250609:553,002513,2025-06-09,245,True
002622:20250609:312,002622,2025-06-09,245,True
002640:20250609:503,002640,2025-06-09,245,True
002651:20250609:1216,002651,2025-06-09,244,True
002775:20250609:435,002775,2025-06-09,245,True
002793:20250609:526,002793,2025-06-09,245,True
002846:20250609:1315,002846,2025-06-09,244,True
002882:20250609:2863,002882,2025-06-09,244,True
600059:20250609:1088,600059,2025-06-09,244,True
600250:20250609:1117,600250,2025-06-09,245,True
600353:20250609:1084,600353,2025-06-09,244,True
600418:20250609:3854,600418,2025-06-09,245,True
600530:20250609:864,600530,2025-06-09,245,True
600881:20250609:193,600881,2025-06-09,245,True
600927:20250609:1481,600927,2025-06-09,242,True
600980:20250609:1880,600980,2025-06-09,243,True
601059:20250609:1604,601059,2025-06-09,222,True
601956:20250609:738,601956,2025-06-09,244,True
603011:20250609:1870,603011,2025-06-09,245,True
603332:20250609:1636,603332,2025-06-09,243,True
603538:20250609:1676,603538,2025-06-09,244,True
603598:20250609:1821,603598,2025-06-09,245,True
603980:20250609:520,603980,2025-06-09,243,True
603995:20250609:1777,603995,2025-06-09,243,True
002040:20250610:1153,002040,2025-06-10,242,True
002161:20250610:728,002161,2025-06-10,244,True
002300:20250610:682,002300,2025-06-10,242,True
002343:20250610:838,002343,2025-06-10,244,True
003027:20250610:1887,003027,2025-06-10,242,True
600644:20250610:1692,600644,2025-06-10,244,True
600706:20250610:1084,600706,2025-06-10,244,True
600751:20250610:370,600751,2025-06-10,243,True
600798:20250610:416,600798,2025-06-10,243,True
601008:20250610:760,601008,2025-06-10,243,True
601022:20250610:1065,601022,2025-06-10,241,True
603065:20250610:990,603065,2025-06-10,242,True
603139:20250610:2268,603139,2025-06-10,244,True
603716:20250610:1346,603716,2025-06-10,244,True
603787:20250610:1277,603787,2025-06-10,242,True
603823:20250610:1282,603823,2025-06-10,243,True
000014:20250611:1233,000014,2025-06-11,243,True
000702:20250611:762,000702,2025-06-11,243,True
000948:20250611:2092,000948,2025-06-11,241,True
001234:20250611:2416,001234,2025-06-11,241,True
001316:20250611:4651,001316,2025-06-11,240,True
002376:20250611:784,002376,2025-06-11,242,True
002426:20250611:298,002426,2025-06-11,243,True
002556:20250611:679,002556,2025-06-11,241,True
002615:20250611:847,002615,2025-06-11,243,True
002645:20250611:1001,002645,2025-06-11,242,True
002734:20250611:2261,002734,2025-06-11,242,True
002842:20250611:923,002842,2025-06-11,242,True
002923:20250611:1432,002923,2025-06-11,243,True
002996:20250611:780,002996,2025-06-11,242,True
600223:20250611:930,600223,2025-06-11,242,True
600281:20250611:600,600281,2025-06-11,243,True
600366:20250611:961,600366,2025-06-11,241,True
600557:20250611:1632,600557,2025-06-11,243,True
601279:20250611:396,601279,2025-06-11,243,True
603124:20250611:4598,603124,2025-06-11,241,True
603258:20250611:2378,603258,2025-06-11,243,True
603335:20250611:537,603335,2025-06-11,243,True
603390:20250611:1517,603390,2025-06-11,241,True
603586:20250611:1909,603586,2025-06-11,241,True
603587:20250611:1405,603587,2025-06-11,241,True
603722:20250611:4282,603722,2025-06-11,238,True
603725:20250611:833,603725,2025-06-11,243,True
603917:20250611:1441,603917,2025-06-11,242,True
603982:20250611:943,603982,2025-06-11,243,True
605151:20250611:1932,605151,2025-06-11,242,True
000403:20250612:1862,000403,2025-06-12,242,True
002164:20250612:979,002164,2025-06-12,242,True
002235:20250612:627,002235,2025-06-12,237,True
002348:20250612:430,002348,2025-06-12,237,True
002365:20250612:2295,002365,2025-06-12,240,True
002366:20250612:745,002366,2025-06-12,242,True
002449:20250612:991,002449,2025-06-12,241,True
002558:20250612:1873,002558,2025-06-12,240,True
002653:20250612:4770,002653,2025-06-12,241,True
002727:20250612:1775,002727,2025-06-12,240,True
002755:20250612:1903,002755,2025-06-12,240,True
002862:20250612:2329,002862,2025-06-12,242,True
002887:20250612:881,002887,2025-06-12,241,True
002902:20250612:2069,002902,2025-06-12,242,True
002961:20250612:1987,002961,2025-06-12,240,True
003029:20250612:2276,003029,2025-06-12,242,True
600280:20250612:389,600280,2025-06-12,242,True
600658:20250612:507,600658,2025-06-12,242,True
603015:20250612:1332,603015,2025-06-12,241,True
603096:20250612:2002,603096,2025-06-12,241,True
603106:20250612:1037,603106,2025-06-12,241,True
603190:20250612:2475,603190,2025-06-12,240,True
603232:20250612:1584,603232,2025-06-12,241,True
603238:20250612:1981,603238,2025-06-12,241,True
603239:20250612:1617,603239,2025-06-12,241,True
603630:20250612:2556,603630,2025-06-12,241,True
603758:20250612:1418,603758,2025-06-12,233,True
603818:20250612:465,603818,2025-06-12,242,True
605033:20250612:2230,605033,2025-06-12,240,True
000520:20250613:527,000520,2025-06-13,241,True
000554:20250613:715,000554,2025-06-13,239,True
000822:20250613:618,000822,2025-06-13,241,True
000881:20250613:858,000881,2025-06-13,241,True
001278:20250613:2111,001278,2025-06-13,240,True
001896:20250613:512,001896,2025-06-13,241,True
002190:20250613:3672,002190,2025-06-13,241,True
002246:20250613:1429,002246,2025-06-13,239,True
002319:20250613:1151,002319,2025-06-13,241,True
002393:20250613:2211,002393,2025-06-13,240,True
002490:20250613:435,002490,2025-06-13,241,True
002550:20250613:1023,002550,2025-06-13,240,True
002583:20250613:1251,002583,2025-06-13,241,True
002980:20250613:2156,002980,2025-06-13,241,True
003017:20250613:2721,003017,2025-06-13,239,True
600714:20250613:1203,600714,2025-06-13,239,True
600722:20250613:576,600722,2025-06-13,241,True
600792:20250613:369,600792,2025-06-13,241,True
600871:20250613:209,600871,2025-06-13,241,True
601069:20250613:2143,601069,2025-06-13,240,True
603353:20250613:1774,603353,2025-06-13,239,True
603706:20250613:2078,603706,2025-06-13,239,True
603880:20250613:630,603880,2025-06-13,241,True
603928:20250613:1185,603928,2025-06-13,238,True
603988:20250613:2556,603988,2025-06-13,240,True
605167:20250613:1254,605167,2025-06-13,240,True
000590:20250616:1019,000590,2025-06-16,240,True
000766:20250616:2761,000766,2025-06-16,240,True
000788:20250616:658,000788,2025-06-16,237,True
001236:20250616:1100,001236,2025-06-16,240,True
001296:20250616:2032,001296,2025-06-16,237,True
002017:20250616:1327,002017,2025-06-16,239,True
002104:20250616:1345,002104,2025-06-16,239,True
002115:20250616:900,002115,2025-06-16,240,True
002208:20250616:749,002208,2025-06-16,240,True
002269:20250616:195,002269,2025-06-16,240,True
002291:20250616:718,002291,2025-06-16,240,True
002348:20250616:426,002348,2025-06-16,235,True
002384:20250616:3460,002384,2025-06-16,240,True
002537:20250616:856,002537,2025-06-16,240,True
002593:20250616:519,002593,2025-06-16,239,True
002657:20250616:2537,002657,2025-06-16,240,True
002678:20250616:560,002678,2025-06-16,240,True
002734:20250616:2270,002734,2025-06-16,239,True
002887:20250616:901,002887,2025-06-16,239,True
003036:20250616:1370,003036,2025-06-16,239,True
600259:20250616:6138,600259,2025-06-16,239,True
600570:20250616:3053,600570,2025-06-16,239,True
600610:20250616:1463,600610,2025-06-16,240,True
603086:20250616:1008,603086,2025-06-16,239,True
603585:20250616:2184,603585,2025-06-16,240,True
603587:20250616:1444,603587,2025-06-16,238,True
603688:20250616:3440,603688,2025-06-16,239,True
605198:20250616:5456,605198,2025-06-16,239,True
605318:20250616:2868,605318,2025-06-16,239,True
605398:20250616:2990,605398,2025-06-16,240,True
000020:20250617:1378,000020,2025-06-17,239,True
000520:20250617:558,000520,2025-06-17,239,True
000525:20250617:903,000525,2025-06-17,239,True
000777:20250617:2178,000777,2025-06-17,238,True
001331:20250617:1074,001331,2025-06-17,209,True
002366:20250617:846,002366,2025-06-17,239,True
002391:20250617:660,002391,2025-06-17,238,True
002492:20250617:689,002492,2025-06-17,239,True
002513:20250617:584,002513,2025-06-17,239,True
002780:20250617:1401,002780,2025-06-17,238,True
002800:20250617:1447,002800,2025-06-17,238,True
002855:20250617:1843,002855,2025-06-17,239,True
002899:20250617:2300,002899,2025-06-17,238,True
002930:20250617:1166,002930,2025-06-17,238,True
600110:20250617:386,600110,2025-06-17,239,True
600113:20250617:1585,600113,2025-06-17,238,True
600227:20250617:283,600227,2025-06-17,239,True
600405:20250617:515,600405,2025-06-17,236,True
600475:20250617:1148,600475,2025-06-17,236,True
600478:20250617:552,600478,2025-06-17,239,True
600617:20250617:296,600617,2025-06-17,239,True
601975:20250617:306,601975,2025-06-17,238,True
603222:20250617:688,603222,2025-06-17,239,True
603579:20250617:2374,603579,2025-06-17,238,True
603610:20250617:1316,603610,2025-06-17,238,True
002150:20250618:1175,002150,2025-06-18,237,True
002213:20250618:1812,002213,2025-06-18,238,True
002319:20250618:1300,002319,2025-06-18,238,True
002374:20250618:294,002374,2025-06-18,238,True
002463:20250618:4464,002463,2025-06-18,237,True
002471:20250618:554,002471,2025-06-18,238,True
002579:20250618:901,002579,2025-06-18,238,True
002676:20250618:619,002676,2025-06-18,238,True
002769:20250618:930,002769,2025-06-18,227,True
003040:20250618:2002,003040,2025-06-18,238,True
600992:20250618:1488,600992,2025-06-18,238,True
601089:20250618:1876,601089,2025-06-18,237,True
601606:20250618:1517,601606,2025-06-18,238,True
603123:20250618:1320,603123,2025-06-18,238,True
603215:20250618:2114,603215,2025-06-18,238,True
603255:20250618:2864,603255,2025-06-18,238,True
000159:20250619:647,000159,2025-06-19,236,True
000637:20250619:443,000637,2025-06-19,237,True
000968:20250619:795,000968,2025-06-19,235,True
002125:20250619:1117,002125,2025-06-19,236,True
002173:20250619:1359,002173,2025-06-19,237,True
002240:20250619:1234,002240,2025-06-19,237,True
002268:20250619:1783,002268,2025-06-19,235,True
002343:20250619:898,002343,2025-06-19,237,True
002476:20250619:523,002476,2025-06-19,237,True
002805:20250619:1305,002805,2025-06-19,237,True
603533:20250619:2206,603533,2025-06-19,237,True
603685:20250619:1412,603685,2025-06-19,237,True
603823:20250619:1235,603823,2025-06-19,236,True
603918:20250619:1971,603918,2025-06-19,237,True
603928:20250619:1249,603928,2025-06-19,235,True
605268:20250619:992,605268,2025-06-19,236,True
605298:20250619:1415,605298,2025-06-19,236,True
605580:20250619:1229,605580,2025-06-19,236,True
000695:20250620:1328,000695,2025-06-20,236,True
000995:20250620:1465,000995,2025-06-20,236,True
002067:20250620:383,002067,2025-06-20,236,True
002272:20250620:1104,002272,2025-06-20,236,True
002506:20250620:255,002506,2025-06-20,236,True
002800:20250620:1442,002800,2025-06-20,235,True
002846:20250620:1355,002846,2025-06-20,235,True
002930:20250620:1191,002930,2025-06-20,235,True
002940:20250620:3194,002940,2025-06-20,233,True
003040:20250620:2333,003040,2025-06-20,236,True
600773:20250620:997,600773,2025-06-20,236,True
600794:20250620:476,600794,2025-06-20,235,True
600798:20250620:436,600798,2025-06-20,235,True
600876:20250620:1103,600876,2025-06-20,236,True
601121:20250620:628,601121,2025-06-20,235,True
601908:20250620:330,601908,2025-06-20,236,True
603022:20250620:933,603022,2025-06-20,235,True
603065:20250620:968,603065,2025-06-20,235,True
603120:20250620:4081,603120,2025-06-20,235,True
603155:20250620:1439,603155,2025-06-20,235,True
603161:20250620:1298,603161,2025-06-20,229,True
603209:20250620:1643,603209,2025-06-20,235,True
603212:20250620:1063,603212,2025-06-20,236,True
603256:20250620:1368,603256,2025-06-20,236,True
603538:20250620:1846,603538,2025-06-20,235,True
603616:20250620:446,603616,2025-06-20,231,True
603948:20250620:1961,603948,2025-06-20,235,True
000547:20250623:796,000547,2025-06-23,235,True
000555:20250623:1354,000555,2025-06-23,235,True
000561:20250623:938,000561,2025-06-23,235,True
000576:20250623:923,000576,2025-06-23,235,True
000633:20250623:615,000633,2025-06-23,230,True
000881:20250623:906,000881,2025-06-23,235,True
002040:20250623:1170,002040,2025-06-23,233,True
002072:20250623:529,002072,2025-06-23,235,True
002104:20250623:1617,002104,2025-06-23,235,True
002213:20250623:1914,002213,2025-06-23,235,True
002278:20250623:887,002278,2025-06-23,234,True
002366:20250623:824,002366,2025-06-23,235,True
002413:20250623:541,002413,2025-06-23,235,True
002421:20250623:337,002421,2025-06-23,235,True
002537:20250623:947,002537,2025-06-23,235,True
002565:20250623:557,002565,2025-06-23,235,True
002657:20250623:2652,002657,2025-06-23,235,True
002741:20250623:2135,002741,2025-06-23,234,True
002753:20250623:708,002753,2025-06-23,234,True
002824:20250623:1628,002824,2025-06-23,233,True
002882:20250623:3066,002882,2025-06-23,234,True
003015:20250623:1658,003015,2025-06-23,234,True
003026:20250623:3438,003026,2025-06-23,233,True
003029:20250623:2616,003029,2025-06-23,235,True
600201:20250623:794,600201,2025-06-23,233,True
600379:20250623:1154,600379,2025-06-23,233,True
600610:20250623:1735,600610,2025-06-23,235,True
600666:20250623:286,600666,2025-06-23,235,True
600698:20250623:711,600698,2025-06-23,235,True
600800:20250623:409,600800,2025-06-23,225,True
600844:20250623:360,600844,2025-06-23,235,True
600858:20250623:567,600858,2025-06-23,234,True
600955:20250623:1399,600955,2025-06-23,234,True
601008:20250623:722,601008,2025-06-23,234,True
601022:20250623:1042,601022,2025-06-23,233,True
603033:20250623:1098,603033,2025-06-23,235,True
603257:20250623:5162,603257,2025-06-23,234,True
603578:20250623:1423,603578,2025-06-23,235,True
603716:20250623:1337,603716,2025-06-23,235,True
603880:20250623:594,603880,2025-06-23,235,True
000065:20250624:1075,000065,2025-06-24,233,True
000572:20250624:428,000572,2025-06-24,234,True
001236:20250624:1092,001236,2025-06-24,234,True
002051:20250624:887,002051,2025-06-24,232,True
002074:20250624:3053,002074,2025-06-24,233,True
002210:20250624:267,002210,2025-06-24,234,True
002263:20250624:282,002263,2025-06-24,234,True
002281:20250624:4719,002281,2025-06-24,234,True
002355:20250624:765,002355,2025-06-24,234,True
002426:20250624:344,002426,2025-06-24,234,True
002453:20250624:598,002453,2025-06-24,234,True
002562:20250624:482,002562,2025-06-24,233,True
002670:20250624:1316,002670,2025-06-24,234,True
002921:20250624:1470,002921,2025-06-24,234,True
002976:20250624:2639,002976,2025-06-24,233,True
600095:20250624:909,600095,2025-06-24,234,True
600212:20250624:825,600212,2025-06-24,234,True
600513:20250624:1020,600513,2025-06-24,233,True
600592:20250624:2278,600592,2025-06-24,232,True
601177:20250624:1768,601177,2025-06-24,232,True
603032:20250624:1791,603032,2025-06-24,232,True
603106:20250624:1016,603106,2025-06-24,233,True
603119:20250624:4291,603119,2025-06-24,233,True
603212:20250624:1195,603212,2025-06-24,234,True
603226:20250624:1246,603226,2025-06-24,234,True
603258:20250624:2413,603258,2025-06-24,234,True
603275:20250624:4291,603275,2025-06-24,233,True
603390:20250624:1409,603390,2025-06-24,232,True
603657:20250624:3640,603657,2025-06-24,234,True
603800:20250624:2604,603800,2025-06-24,233,True
603906:20250624:1476,603906,2025-06-24,234,True
603920:20250624:2954,603920,2025-06-24,232,True
603980:20250624:559,603980,2025-06-24,233,True
605398:20250624:3185,605398,2025-06-24,234,True
000519:20250625:1922,000519,2025-06-25,233,True
001298:20250625:2437,001298,2025-06-25,232,True
002073:20250625:884,002073,2025-06-25,231,True
002108:20250625:374,002108,2025-06-25,232,True
002189:20250625:2441,002189,2025-06-25,233,True
002265:20250625:2609,002265,2025-06-25,233,True
002626:20250625:2041,002626,2025-06-25,232,True
002705:20250625:1516,002705,2025-06-25,231,True
002820:20250625:1192,002820,2025-06-25,233,True
002961:20250625:1878,002961,2025-06-25,231,True
002987:20250625:1821,002987,2025-06-25,232,True
003009:20250625:4683,003009,2025-06-25,233,True
600184:20250625:1602,600184,2025-06-25,232,True
600318:20250625:990,600318,2025-06-25,231,True
600367:20250625:1698,600367,2025-06-25,232,True
600391:20250625:2739,600391,2025-06-25,233,True
600435:20250625:1299,600435,2025-06-25,232,True
600590:20250625:946,600590,2025-06-25,232,True
600604:20250625:532,600604,2025-06-25,233,True
600643:20250625:572,600643,2025-06-25,233,True
600698:20250625:792,600698,2025-06-25,233,True
600816:20250625:297,600816,2025-06-25,233,True
600858:20250625:594,600858,2025-06-25,232,True
601133:20250625:1261,601133,2025-06-25,228,True
601162:20250625:450,601162,2025-06-25,233,True
601519:20250625:1053,601519,2025-06-25,233,True
603093:20250625:1975,603093,2025-06-25,233,True
603123:20250625:1459,603123,2025-06-25,233,True
603383:20250625:4219,603383,2025-06-25,231,True
603578:20250625:1580,603578,2025-06-25,233,True
603637:20250625:1103,603637,2025-06-25,232,True
603929:20250625:3322,603929,2025-06-25,231,True
605378:20250625:2003,605378,2025-06-25,232,True
000026:20250626:1307,000026,2025-06-26,231,True
000607:20250626:451,000607,2025-06-26,232,True
000850:20250626:476,000850,2025-06-26,231,True
000973:20250626:728,000973,2025-06-26,232,True
002086:20250626:290,002086,2025-06-26,232,True
002167:20250626:1150,002167,2025-06-26,232,True
002178:20250626:644,002178,2025-06-26,232,True
002342:20250626:635,002342,2025-06-26,232,True
002427:20250626:897,002427,2025-06-26,232,True
002609:20250626:1198,002609,2025-06-26,231,True
002724:20250626:738,002724,2025-06-26,231,True
002769:20250626:1020,002769,2025-06-26,221,True
002799:20250626:893,002799,2025-06-26,232,True
002806:20250626:1438,002806,2025-06-26,227,True
600156:20250626:729,600156,2025-06-26,232,True
600241:20250626:880,600241,2025-06-26,232,True
600250:20250626:1174,600250,2025-06-26,232,True
600706:20250626:1054,600706,2025-06-26,232,True
600960:20250626:463,600960,2025-06-26,232,True
603136:20250626:1362,603136,2025-06-26,231,True
603200:20250626:4668,603200,2025-06-26,232,True
603228:20250626:3512,603228,2025-06-26,231,True
603232:20250626:1740,603232,2025-06-26,232,True
603316:20250626:743,603316,2025-06-26,232,True
605128:20250626:3091,605128,2025-06-26,231,True
